2015-09-15,63.750000,63.849998,63.049999,63.150002,63.150002,5767862,-0.20000100000000032,"[-1.8446812938070731, -2.642386163634412, -1.3959785365673325, -1.5953997683936574, -2.4429599461775773, -2.2435337287207426, -1.0968367175668257, 0.0498553079565812, -0.44870774287025045, 0.14957090950025345, -1.5953997683936574, -2.4429599461775773, -2.2435337287207426, -1.0968367175668257, 0.0498553079565812, -0.44870774287025045, 0.14957090950025345]","[-1.390831264117664, -1.7246296548408917, -1.6133598157164435, -1.4464634020173588, -1.7246296548408917, -2.447858574187042, 0.33380395404828594, -0.05563213789969491, -0.16689641369908473, 0.16690197702414297, -1.4464634020173588, -1.7246296548408917, -2.447858574187042, 0.33380395404828594, -0.05563213789969491, -0.16689641369908473, 0.16690197702414297]","[-1.6389536353421499, -2.220517146340897, -1.533216737688059, -1.7975642687739097, -2.0619117998597605, -2.0619117998597605, -0.4229528775669872, 0.10574218460471434, 0.0, 0.21147908225880527, -1.7975642687739097, -2.0619117998597605, -2.0619117998597605, -0.4229528775669872, 0.10574218460471434, 0.0, 0.21147908225880527]","[-1.2325179674496498, -0.9243906765090357, -0.8803687190801508, -1.5846672158191488, -1.6727023269897252, -1.4966277028049757, 0.8803687190801508, 0.2641097353553259, 0.30812729094061403, 0.4401843595400754, -1.5846672158191488, -1.6727023269897252, -1.4966277028049757, 0.8803687190801508, 0.2641097353553259, 0.30812729094061403, 0.4401843595400754]",0,8,6
2015-09-16,63.650002,64.000000,63.400002,63.900002,63.900002,7422817,0.35000300000000095,"[-2.403204045269114, -1.2251646945126482, -1.413647220907759, -2.2147168067165985, -2.026229568164083, -0.9424314806051727, 0.14136189479633318, -0.3298538455062532, 0.23560787015129317, 0.09424126319755546, -2.2147168067165985, -2.026229568164083, -0.9424314806051727, 0.14136189479633318, -0.3298538455062532, 0.23560787015129317, 0.09424126319755546]","[-1.8545898437782102, -1.7454931149249013, -1.5818562036541441, -1.8545898437782102, -2.5636940352971, 0.16364236594356135, -0.21818800303381372, -0.3272792772143185, 0.0, -0.16364236594356135, -1.8545898437782102, -2.5636940352971, 0.16364236594356135, -0.21818800303381372, -0.3272792772143185, 0.0, -0.16364236594356135]","[-2.555577213743986, -1.877570338562324, -2.13834341720025, -2.399116495838175, -2.399116495838175, -0.7823192359137768, -0.2607730786379256, -0.3650854393700405, -0.15646593336738512, -0.3650854393700405, -2.399116495838175, -2.399116495838175, -0.7823192359137768, -0.2607730786379256, -0.3650854393700405, -0.15646593336738512, -0.3650854393700405]","[-1.67003048028816, -1.623637136642073, -2.3658749674204773, -2.4586523767861532, -2.2730929190915523, 0.231948162377439, -0.41750762007204, -0.37111891538920205, -0.231948162377439, -0.6958444871323171, -2.4586523767861532, -2.2730929190915523, 0.231948162377439, -0.41750762007204, -0.37111891538920205, -0.231948162377439, -0.6958444871323171]",0,9,6
2015-09-17,64.500000,65.150002,64.500000,65.000000,65.000000,12909851,1.0999979999999994,"[-2.3125805974776914, -2.5276998714007597, -3.4419782979314477, -3.2268536459189674, -1.9898909304142653, -0.7529335929989748, -1.2907425339854692, -0.6453685779480288, -0.8067134114797418, -0.9142730484412762, -3.2268536459189674, -1.9898909304142653, -0.7529335929989748, -1.2907425339854692, -0.6453685779480288, -0.8067134114797418, -0.9142730484412762]","[-3.1083106983210618, -2.9387698692970394, -3.2213435691444086, -3.9560317978631696, -1.130294799389477, -1.525901370060193, -1.6389285894095413, -1.299841279887498, -1.469387760385519, -1.299841279887498, -3.9560317978631696, -1.130294799389477, -1.525901370060193, -1.6389285894095413, -1.299841279887498, -1.469387760385519, -1.299841279887498]","[-3.2403983367285076, -3.519742828277867, -3.799087319827227, -3.799087319827227, -2.06714700270933, -1.50845801961061, -1.6201991683642538, -1.3967224577467994, -1.6201991683642538, -1.2291135280612502, -3.799087319827227, -2.06714700270933, -1.50845801961061, -1.6201991683642538, -1.3967224577467994, -1.6201991683642538, -1.2291135280612502]","[-2.73538891438888, -3.503221759558163, -3.5991984657386786, -3.407240254446358, -0.8158163993282516, -1.4876677393857294, -1.4396793862954715, -1.2957095280934088, -1.7756026568585659, -1.0557629637108301, -3.407240254446358, -0.8158163993282516, -1.4876677393857294, -1.4396793862954715, -1.2957095280934088, -1.7756026568585659, -1.0557629637108301]",0,10,6
2015-09-18,65.000000,65.000000,64.550003,64.849998,64.849998,3507233,0.050003000000003794,"[-3.029796916551546, -3.9334243817145276, -3.7208058419445953, -2.498253224845175, -1.2757059231826735, -1.8072496148890445, -1.1693939955792483, -1.328859229265927, -1.4351658414324335, -0.5315436917063707, -2.498253224845175, -1.2757059231826735, -1.8072496148890445, -1.1693939955792483, -1.328859229265927, -1.4351658414324335, -0.5315436917063707]","[-2.7749290376881373, -3.0580849463681887, -3.7942869110654165, -0.9627278242649041, -1.359149494287881, -1.4724095925126315, -1.132623634720205, -1.302519445175506, -1.132623634720205, 0.16989581045530092, -0.9627278242649041, -1.359149494287881, -1.4724095925126315, -1.132623634720205, -1.302519445175506, -1.132623634720205, 0.16989581045530092]","[-3.296138155242204, -3.5536485462605145, -3.5536485462605145, -1.9570800017807297, -1.442059219744108, -1.5450664662761255, -1.3390571234199125, -1.5450664662761255, -1.1845488287257973, -0.051505168328358296, -1.9570800017807297, -1.442059219744108, -1.5450664662761255, -1.3390571234199125, -1.5450664662761255, -1.1845488287257973, -0.051505168328358296]","[-3.1585579676246582, -3.248800676095095, -3.068310746928552, -0.6317079837443961, -1.2634204797144617, -1.2182991254792432, -1.0829305505479188, -1.5341531173514413, -0.8573192671461574, 0.13536857493132456, -0.6317079837443961, -1.2634204797144617, -1.2182991254792432, -1.0829305505479188, -1.5341531173514413, -0.8573192671461574, 0.13536857493132456]",0,9,6
2015-09-21,64.050003,64.099998,63.200001,63.450001,63.450001,9987594,-1.3500020000000035,"[-2.6972202955094287, -2.501058123991794, -1.373129315787722, -0.24520541161341922, -0.7356083883926211, -0.14712187383971723, -0.2942447284853855, -0.3923233622293182, 0.4413597366834173, 0.9317627134626192, -0.24520541161341922, -0.7356083883926211, -0.14712187383971723, -0.2942447284853855, -0.3923233622293182, 0.4413597366834173, 0.9317627134626192]","[-1.9715025954283603, -2.683431197900165, 0.05476837252787487, -0.3285828531715363, -0.4381086454290008, -0.10952579225746456, -0.273819957042804, -0.10952579225746456, 1.1500482006990909, 0.9857540359137514, -0.3285828531715363, -0.4381086454290008, -0.10952579225746456, -0.273819957042804, -0.10952579225746456, 1.1500482006990909, 0.9857540359137514]","[-2.0792919804024113, -2.0792919804024113, -0.5445747029548741, -0.049505891052602995, -0.14852262384592957, 0.049505891052602995, -0.14852262384592957, 0.19802851489853257, 1.2871779208082808, 1.336687772411383, -0.049505891052602995, -0.14852262384592957, 0.049505891052602995, -0.14852262384592957, 0.19802851489853257, 1.2871779208082808, 1.336687772411383]","[-2.067151119313723, -1.8792274360909134, 0.657730542245538, 0.0, 0.04697974628855449, 0.18792368322280967, -0.2818831757999187, 0.42282711273417384, 1.4564003233567395, 1.3154563864224842, 0.0, 0.04697974628855449, 0.18792368322280967, -0.2818831757999187, 0.42282711273417384, 1.4564003233567395, 1.3154563864224842]",0,7,6
2015-09-22,63.549999,63.950001,63.549999,63.799999,63.799999,4330875,0.34999799999999937,"[-2.454572193672037, -1.0776139942449972, 0.29933821841767205, -0.29933821841767205, 0.419077097843363, 0.23947177208701168, 0.11973887942569097, 1.1374864273400278, 1.736162864175372, 0.5986812262468437, -0.29933821841767205, 0.419077097843363, 0.23947177208701168, 0.11973887942569097, 1.1374864273400278, 1.736162864175372, 0.5986812262468437]","[-2.854129805079085, 0.24818654927485756, -0.18614146311432084, -0.3102316354353943, 0.06204508616053672, -0.12409637695378412, 0.06204508616053672, 1.4891130910164347, 1.3029716279021137, 0.18613525848161017, -0.3102316354353943, 0.06204508616053672, -0.12409637695378412, 0.06204508616053672, 1.4891130910164347, 1.3029716279021137, 0.18613525848161017]","[-2.8839293578916023, -1.0593986575166154, -0.4708418859292565, -0.588556771587359, -0.3531328858388718, -0.588556771587359, -0.17656350013557703, 1.1182590431295256, 1.1771182516288954, -0.41198738588406414, -0.588556771587359, -0.3531328858388718, -0.588556771587359, -0.17656350013557703, 1.1182590431295256, 1.1771182516288954, -0.41198738588406414]","[-2.694559468337163, 0.40132114903775024, -0.4013154159276174, -0.3439854612394053, -0.17198986406463623, -0.7453008771670226, 0.114665642486557, 1.3759475780677541, 1.203951980892985, -0.4013154159276174, -0.3439854612394053, -0.17198986406463623, -0.7453008771670226, 0.114665642486557, 1.3759475780677541, 1.203951980892985, -0.4013154159276174]",0,9,6
2015-09-23,63.200001,63.200001,62.200001,62.349998,62.349998,10045603,-1.3499979999999994,"[-0.9356332243302805, 1.0206892436744783, 0.17011203868839553, 1.1908097881349264, 0.9356332243302805, 0.765521185641885, 2.2114990318094048, 3.0620762367954875, 1.4459846507851666, 0.5954006411814369, 1.1908097881349264, 0.9356332243302805, 0.765521185641885, 2.2114990318094048, 3.0620762367954875, 1.4459846507851666, 0.5954006411814369]","[1.8905015442906323, 1.1939957385005797, 0.9949997654163689, 1.5919976346666587, 1.2934937250426852, 1.5919976346666587, 3.8805010751233704, 3.5819971654993967, 1.7909936077508697, 1.4924996481245534, 1.5919976346666587, 1.2934937250426852, 1.5919976346666587, 3.8805010751233704, 3.5819971654993967, 1.7909936077508697, 1.4924996481245534]","[0.7360577901502104, 1.5538979617833955, 1.3903250204157271, 1.717462724749345, 1.3903250204157271, 1.9628180475999881, 3.7620631538323077, 3.8438520780366625, 1.6356803432663702, 2.2081651920489125, 1.717462724749345, 1.3903250204157271, 1.9628180475999881, 3.7620631538323077, 3.8438520780366625, 1.6356803432663702, 2.2081651920489125]","[2.865016693927576, 1.7508444194404102, 1.83042644796906, 2.0691804919170322, 1.2733442899064884, 2.467098592922304, 4.217935054000692, 3.9791810100527196, 1.7508444194404102, 2.307926577502982, 2.0691804919170322, 1.2733442899064884, 2.467098592922304, 4.217935054000692, 3.9791810100527196, 1.7508444194404102, 2.307926577502982]",0,7,6
2015-09-24,62.549999,62.849998,61.900002,62.000000,62.000000,7364956,-0.2999989999999997,"[2.247466490257916, 1.3484798941547493, 2.427269203398127, 2.157569628620792, 1.977775905346544, 3.506049522775541, 4.405036118878708, 2.696966980202275, 1.7979731922063324, 1.1686861708805016, 2.157569628620792, 1.977775905346544, 3.506049522775541, 4.405036118878708, 2.696966980202275, 1.7979731922063324, 1.1686861708805016]","[1.565802667874869, 1.400984804333515, 1.8954466360155786, 1.6482115996455462, 1.8954466360155786, 3.7908932720311572, 3.5436582356611246, 2.060264499556933, 1.8130377042449013, 0.5768790045107417, 1.6482115996455462, 1.8954466360155786, 3.7908932720311572, 3.5436582356611246, 2.060264499556933, 1.8130377042449013, 0.5768790045107417]","[1.7145105066895654, 1.577345551329183, 1.851668604007919, 1.577345551329183, 2.0574126080274784, 3.5661791106974845, 3.6347636457902883, 1.7830895553487423, 2.263149754005009, 0.41148114999708996, 1.577345551329183, 2.0574126080274784, 3.5661791106974845, 3.6347636457902883, 1.7830895553487423, 2.263149754005009, 0.41148114999708996]","[1.7834626621413818, 1.844960102242738, 2.0294585724138154, 1.4144718716662361, 2.336951922787605, 3.689920204485476, 3.5054217343143983, 1.7834626621413818, 2.2139508927178837, 0.43048823057650176, 1.4144718716662361, 2.336951922787605, 3.689920204485476, 3.5054217343143983, 1.7834626621413818, 2.2139508927178837, 0.43048823057650176]",0,8,5
2015-09-25,62.150002,62.349998,61.599998,62.250000,62.250000,5982179,-0.30000400000000127,"[1.60270986825292, 2.438912683635359, 2.2298602377092607, 2.090496585973165, 3.275108530695843, 3.9719407260202315, 2.6479637358970707, 1.9511259659151141, 1.4633462165168245, 0.5574615752663374, 2.090496585973165, 3.275108530695843, 3.9719407260202315, 2.6479637358970707, 1.9511259659151141, 1.4633462165168245, 0.5574615752663374]","[1.8300008711058828, 2.2366654720963197, 2.033329782718129, 2.2366654720963197, 3.795554349953263, 3.5922186605750723, 2.372218079837817, 2.168889168225571, 1.1522242768665065, 0.6777765942393763, 2.2366654720963197, 3.795554349953263, 3.5922186605750723, 2.372218079837817, 2.168889168225571, 1.1522242768665065, 0.6777765942393763]","[1.6316253758382349, 1.8566781218660122, 1.6316253758382349, 2.0254690879594754, 3.2632507516764697, 3.319517032643204, 1.800416341931698, 2.194254427762418, 0.6751582380833322, 0.3375819321869266, 2.0254690879594754, 3.2632507516764697, 3.319517032643204, 1.800416341931698, 2.194254427762418, 0.6751582380833322, 0.3375819321869266]","[1.2575822449668645, 1.408494126494481, 0.9054612285077351, 1.6600105754878538, 2.7666809389271023, 2.615769057399486, 1.2072799612339864, 1.559400977693116, 0.10060456746575659, -0.25151644899337294, 1.6600105754878538, 2.7666809389271023, 2.615769057399486, 1.2072799612339864, 1.559400977693116, 0.10060456746575659, -0.25151644899337294]",0,8,5
2015-09-29,62.250000,62.250000,62.250000,62.250000,62.250000,0,0.6500020000000006,"[1.845161296910258, 1.6774173275943822, 1.5655917423111942, 2.5161259913915734, 3.0752651005897005, 2.012904147947918, 1.4537605656369124, 1.0623654257546609, 0.3354823472406577, -0.11182558528318798, 2.5161259913915734, 3.0752651005897005, 2.012904147947918, 1.4537605656369124, 1.0623654257546609, 0.3354823472406577, -0.11182558528318798]","[1.901597292828319, 1.7386010659032707, 1.901597292828319, 3.1512205442266925, 2.9882243173016443, 2.010257822021602, 1.8472670282316777, 1.0322967598766837, 0.6519740414299454, 0.10866052919328288, 3.1512205442266925, 2.9882243173016443, 2.010257822021602, 1.8472670282316777, 1.0322967598766837, 0.6519740414299454, 0.10866052919328288]","[0.9517063620538003, 0.7613641379366779, 1.094464219774595, 2.141339314621051, 2.1889274878428306, 0.9041219956574728, 1.2372173189635782, -0.04758436639632766, -0.3330953233061054, -0.618611038747695, 2.141339314621051, 2.1889274878428306, 0.9041219956574728, 1.2372173189635782, -0.04758436639632766, -0.3330953233061054, -0.618611038747695]","[1.2918993675174533, 0.830507395392609, 1.5225953535798755, 2.537655846686644, 2.399236409481302, 1.1073416558835711, 1.430314190803073, 0.0922765488570798, -0.2306959860624222, 0.0, 2.537655846686644, 2.399236409481302, 1.1073416558835711, 1.430314190803073, 0.0922765488570798, -0.2306959860624222, 0.0]",0,9,4
